"","x","y"
"050x027",11043.0203952733,23258.2655542601
"050x028",11408.0373779376,23258.2655542601
"050x029",11773.0543606018,23258.2655542601
"050x030",12138.071343266,23258.2655542601
"050x031",12503.0883259302,23258.2655542601
"050x032",12868.1053085945,23258.2655542601
"050x033",13233.1222912587,23258.2655542601
"050x034",13598.1392739229,23258.2655542601
"050x035",13963.1562565871,23258.2655542601
"050x036",14328.1732392514,23258.2655542601
"050x037",14693.1902219156,23258.2655542601
"050x038",15058.2072045798,23258.2655542601
"050x039",15423.2241872441,23258.2655542601
"050x040",15788.2411699083,23258.2655542601
"050x041",16153.2581525725,23258.2655542601
"050x042",16518.2751352367,23258.2655542601
"050x043",16883.292117901,23258.2655542601
"050x044",17248.3091005652,23258.2655542601
"050x045",17613.3260832294,23258.2655542601
"050x046",17978.3430658936,23258.2655542601
"050x047",18343.3600485579,23258.2655542601
"050x048",18708.3770312221,23258.2655542601
"050x049",19073.3940138863,23258.2655542601
"050x050",19438.4109965506,23258.2655542601
"050x051",19803.4279792148,23258.2655542601
"050x052",20168.444961879,23258.2655542601
"051x000",1187.56186333919,23623.2825369243
"051x001",1552.57884600342,23623.2825369243
"051x002",1917.59582866765,23623.2825369243
"051x003",2282.61281133187,23623.2825369243
"051x004",2647.6297939961,23623.2825369243
"051x005",3012.64677666033,23623.2825369243
"051x006",3377.66375932455,23623.2825369243
"051x007",3742.68074198878,23623.2825369243
"051x008",4107.69772465301,23623.2825369243
"051x009",4472.71470731724,23623.2825369243
"051x010",4837.73168998146,23623.2825369243
"051x011",5202.74867264569,23623.2825369243
"051x012",5567.76565530992,23623.2825369243
"051x013",5932.78263797414,23623.2825369243
"051x014",6297.79962063837,23623.2825369243
"051x015",6662.8166033026,23623.2825369243
"051x016",7027.83358596683,23623.2825369243
"051x017",7392.85056863105,23623.2825369243
"051x018",7757.86755129528,23623.2825369243
"051x019",8122.88453395951,23623.2825369243
"051x020",8487.90151662374,23623.2825369243
"051x021",8852.91849928796,23623.2825369243
"051x022",9217.93548195219,23623.2825369243
"051x023",9582.95246461642,23623.2825369243
"051x024",9947.96944728064,23623.2825369243
"051x025",10312.9864299449,23623.2825369243
"051x026",10678.0034126091,23623.2825369243
"051x027",11043.0203952733,23623.2825369243
"051x028",11408.0373779376,23623.2825369243
"051x029",11773.0543606018,23623.2825369243
"051x030",12138.071343266,23623.2825369243
"051x031",12503.0883259302,23623.2825369243
"051x032",12868.1053085945,23623.2825369243
"051x033",13233.1222912587,23623.2825369243
"051x034",13598.1392739229,23623.2825369243
"051x035",13963.1562565871,23623.2825369243
"051x036",14328.1732392514,23623.2825369243
"051x037",14693.1902219156,23623.2825369243
"051x038",15058.2072045798,23623.2825369243
"051x039",15423.2241872441,23623.2825369243
"051x040",15788.2411699083,23623.2825369243
"051x041",16153.2581525725,23623.2825369243
"051x042",16518.2751352367,23623.2825369243
"051x043",16883.292117901,23623.2825369243
"051x044",17248.3091005652,23623.2825369243
"051x045",17613.3260832294,23623.2825369243
"051x046",17978.3430658936,23623.2825369243
"051x047",18343.3600485579,23623.2825369243
"051x048",18708.3770312221,23623.2825369243
"051x049",19073.3940138863,23623.2825369243
"051x050",19438.4109965506,23623.2825369243
"051x051",19803.4279792148,23623.2825369243
"051x052",20168.444961879,23623.2825369243
"052x000",1187.56186333919,23988.2995195885
"052x001",1552.57884600342,23988.2995195885
"052x002",1917.59582866765,23988.2995195885
"052x003",2282.61281133187,23988.2995195885
"052x004",2647.6297939961,23988.2995195885
"052x005",3012.64677666033,23988.2995195885
"052x006",3377.66375932455,23988.2995195885
"052x007",3742.68074198878,23988.2995195885
"052x008",4107.69772465301,23988.2995195885
"052x009",4472.71470731724,23988.2995195885
"052x010",4837.73168998146,23988.2995195885
"052x011",5202.74867264569,23988.2995195885
"052x012",5567.76565530992,23988.2995195885
"052x013",5932.78263797414,23988.2995195885
"052x014",6297.79962063837,23988.2995195885
"052x015",6662.8166033026,23988.2995195885
"052x016",7027.83358596683,23988.2995195885
"052x017",7392.85056863105,23988.2995195885
"052x018",7757.86755129528,23988.2995195885
"052x019",8122.88453395951,23988.2995195885
"052x020",8487.90151662374,23988.2995195885
"052x021",8852.91849928796,23988.2995195885
"052x022",9217.93548195219,23988.2995195885
"052x023",9582.95246461642,23988.2995195885
"052x024",9947.96944728064,23988.2995195885
"052x025",10312.9864299449,23988.2995195885
"052x026",10678.0034126091,23988.2995195885
"052x027",11043.0203952733,23988.2995195885
"052x028",11408.0373779376,23988.2995195885
"052x029",11773.0543606018,23988.2995195885
"052x030",12138.071343266,23988.2995195885
"052x031",12503.0883259302,23988.2995195885
"052x032",12868.1053085945,23988.2995195885
"052x033",13233.1222912587,23988.2995195885
"052x034",13598.1392739229,23988.2995195885
"052x035",13963.1562565871,23988.2995195885
"052x036",14328.1732392514,23988.2995195885
"052x037",14693.1902219156,23988.2995195885
"052x038",15058.2072045798,23988.2995195885
"052x039",15423.2241872441,23988.2995195885
"052x040",15788.2411699083,23988.2995195885
"052x041",16153.2581525725,23988.2995195885
"052x042",16518.2751352367,23988.2995195885
"052x043",16883.292117901,23988.2995195885
"052x044",17248.3091005652,23988.2995195885
"052x045",17613.3260832294,23988.2995195885
"052x046",17978.3430658936,23988.2995195885
"052x047",18343.3600485579,23988.2995195885
"052x048",18708.3770312221,23988.2995195885
"052x049",19073.3940138863,23988.2995195885
"052x050",19438.4109965506,23988.2995195885
"052x051",19803.4279792148,23988.2995195885
"052x052",20168.444961879,23988.2995195885
"053x000",1187.56186333919,24353.3165022527
"053x001",1552.57884600342,24353.3165022527
"053x002",1917.59582866765,24353.3165022527
"053x003",2282.61281133187,24353.3165022527
"053x004",2647.6297939961,24353.3165022527
"053x005",3012.64677666033,24353.3165022527
"053x006",3377.66375932455,24353.3165022527
"053x007",3742.68074198878,24353.3165022527
"053x008",4107.69772465301,24353.3165022527
"053x009",4472.71470731724,24353.3165022527
"053x010",4837.73168998146,24353.3165022527
"053x011",5202.74867264569,24353.3165022527
"053x012",5567.76565530992,24353.3165022527
"053x013",5932.78263797414,24353.3165022527
"053x014",6297.79962063837,24353.3165022527
"053x015",6662.8166033026,24353.3165022527
"053x016",7027.83358596683,24353.3165022527
"053x017",7392.85056863105,24353.3165022527
"053x018",7757.86755129528,24353.3165022527
"053x019",8122.88453395951,24353.3165022527
"053x020",8487.90151662374,24353.3165022527
"053x021",8852.91849928796,24353.3165022527
"053x022",9217.93548195219,24353.3165022527
"053x023",9582.95246461642,24353.3165022527
"053x024",9947.96944728064,24353.3165022527
"053x025",10312.9864299449,24353.3165022527
"053x026",10678.0034126091,24353.3165022527
"053x027",11043.0203952733,24353.3165022527
"053x028",11408.0373779376,24353.3165022527
"053x029",11773.0543606018,24353.3165022527
"053x030",12138.071343266,24353.3165022527
"053x031",12503.0883259302,24353.3165022527
"053x032",12868.1053085945,24353.3165022527
"053x033",13233.1222912587,24353.3165022527
"053x034",13598.1392739229,24353.3165022527
"053x035",13963.1562565871,24353.3165022527
"053x036",14328.1732392514,24353.3165022527
"053x037",14693.1902219156,24353.3165022527
"053x038",15058.2072045798,24353.3165022527
"053x039",15423.2241872441,24353.3165022527
"053x040",15788.2411699083,24353.3165022527
"053x041",16153.2581525725,24353.3165022527
"053x042",16518.2751352367,24353.3165022527
"053x043",16883.292117901,24353.3165022527
"053x044",17248.3091005652,24353.3165022527
"053x045",17613.3260832294,24353.3165022527
"053x046",17978.3430658936,24353.3165022527
"053x047",18343.3600485579,24353.3165022527
"053x048",18708.3770312221,24353.3165022527
"053x049",19073.3940138863,24353.3165022527
"053x050",19438.4109965506,24353.3165022527
"053x051",19803.4279792148,24353.3165022527
"053x052",20168.444961879,24353.3165022527
"054x000",1187.56186333919,24718.333484917
"054x001",1552.57884600342,24718.333484917
"054x002",1917.59582866765,24718.333484917
"054x003",2282.61281133187,24718.333484917
"054x004",2647.6297939961,24718.333484917
"054x005",3012.64677666033,24718.333484917
"054x006",3377.66375932455,24718.333484917
"054x007",3742.68074198878,24718.333484917
"054x008",4107.69772465301,24718.333484917
"054x009",4472.71470731724,24718.333484917
"054x010",4837.73168998146,24718.333484917
"054x011",5202.74867264569,24718.333484917
"054x012",5567.76565530992,24718.333484917
"054x013",5932.78263797414,24718.333484917
"054x014",6297.79962063837,24718.333484917
"054x015",6662.8166033026,24718.333484917
"054x016",7027.83358596683,24718.333484917
"054x017",7392.85056863105,24718.333484917
"054x018",7757.86755129528,24718.333484917
"054x019",8122.88453395951,24718.333484917
"054x020",8487.90151662374,24718.333484917
"054x021",8852.91849928796,24718.333484917
"054x022",9217.93548195219,24718.333484917
"054x023",9582.95246461642,24718.333484917
"054x024",9947.96944728064,24718.333484917
"054x025",10312.9864299449,24718.333484917
"054x026",10678.0034126091,24718.333484917
"054x027",11043.0203952733,24718.333484917
"054x028",11408.0373779376,24718.333484917
"054x029",11773.0543606018,24718.333484917
"054x030",12138.071343266,24718.333484917
"054x031",12503.0883259302,24718.333484917
"054x032",12868.1053085945,24718.333484917
"054x033",13233.1222912587,24718.333484917
"054x034",13598.1392739229,24718.333484917
"054x035",13963.1562565871,24718.333484917
"054x036",14328.1732392514,24718.333484917
"054x037",14693.1902219156,24718.333484917
"054x038",15058.2072045798,24718.333484917
"054x039",15423.2241872441,24718.333484917
"054x040",15788.2411699083,24718.333484917
"054x041",16153.2581525725,24718.333484917
"054x042",16518.2751352367,24718.333484917
"054x043",16883.292117901,24718.333484917
"054x044",17248.3091005652,24718.333484917
"054x045",17613.3260832294,24718.333484917
"054x046",17978.3430658936,24718.333484917
"054x047",18343.3600485579,24718.333484917
"054x048",18708.3770312221,24718.333484917
"054x049",19073.3940138863,24718.333484917
"054x050",19438.4109965506,24718.333484917
"054x051",19803.4279792148,24718.333484917
"054x052",20168.444961879,24718.333484917
"055x000",1187.56186333919,25083.3504675812
"055x001",1552.57884600342,25083.3504675812
"055x002",1917.59582866765,25083.3504675812
"055x003",2282.61281133187,25083.3504675812
"055x004",2647.6297939961,25083.3504675812
"055x005",3012.64677666033,25083.3504675812
"055x006",3377.66375932455,25083.3504675812
"055x007",3742.68074198878,25083.3504675812
"055x008",4107.69772465301,25083.3504675812
"055x009",4472.71470731724,25083.3504675812
"055x010",4837.73168998146,25083.3504675812
"055x011",5202.74867264569,25083.3504675812
"055x012",5567.76565530992,25083.3504675812
"055x013",5932.78263797414,25083.3504675812
"055x014",6297.79962063837,25083.3504675812
"055x015",6662.8166033026,25083.3504675812
"055x016",7027.83358596683,25083.3504675812
"055x017",7392.85056863105,25083.3504675812
"055x018",7757.86755129528,25083.3504675812
"055x019",8122.88453395951,25083.3504675812
"055x020",8487.90151662374,25083.3504675812
"055x021",8852.91849928796,25083.3504675812
"055x022",9217.93548195219,25083.3504675812
"055x023",9582.95246461642,25083.3504675812
"055x024",9947.96944728064,25083.3504675812
"055x025",10312.9864299449,25083.3504675812
"055x026",10678.0034126091,25083.3504675812
"055x027",11043.0203952733,25083.3504675812
"055x028",11408.0373779376,25083.3504675812
"055x029",11773.0543606018,25083.3504675812
"055x030",12138.071343266,25083.3504675812
"055x031",12503.0883259302,25083.3504675812
"055x032",12868.1053085945,25083.3504675812
"055x033",13233.1222912587,25083.3504675812
"055x034",13598.1392739229,25083.3504675812
"055x035",13963.1562565871,25083.3504675812
"055x036",14328.1732392514,25083.3504675812
"055x037",14693.1902219156,25083.3504675812
"055x038",15058.2072045798,25083.3504675812
"055x039",15423.2241872441,25083.3504675812
"055x040",15788.2411699083,25083.3504675812
"055x041",16153.2581525725,25083.3504675812
"055x042",16518.2751352367,25083.3504675812
"055x043",16883.292117901,25083.3504675812
"055x044",17248.3091005652,25083.3504675812
"055x045",17613.3260832294,25083.3504675812
"055x046",17978.3430658936,25083.3504675812
"055x047",18343.3600485579,25083.3504675812
"055x048",18708.3770312221,25083.3504675812
"055x049",19073.3940138863,25083.3504675812
"055x050",19438.4109965506,25083.3504675812
"055x051",19803.4279792148,25083.3504675812
"055x052",20168.444961879,25083.3504675812
"056x000",1187.56186333919,25448.3674502454
"056x001",1552.57884600342,25448.3674502454
"056x002",1917.59582866765,25448.3674502454
"056x003",2282.61281133187,25448.3674502454
"056x004",2647.6297939961,25448.3674502454
"056x005",3012.64677666033,25448.3674502454
"056x006",3377.66375932455,25448.3674502454
"056x007",3742.68074198878,25448.3674502454
"056x008",4107.69772465301,25448.3674502454
"056x009",4472.71470731724,25448.3674502454
"056x010",4837.73168998146,25448.3674502454
"056x011",5202.74867264569,25448.3674502454
"056x012",5567.76565530992,25448.3674502454
"056x013",5932.78263797414,25448.3674502454
"056x014",6297.79962063837,25448.3674502454
"056x015",6662.8166033026,25448.3674502454
"056x016",7027.83358596683,25448.3674502454
"056x017",7392.85056863105,25448.3674502454
"056x018",7757.86755129528,25448.3674502454
"056x019",8122.88453395951,25448.3674502454
"056x020",8487.90151662374,25448.3674502454
"056x021",8852.91849928796,25448.3674502454
"056x022",9217.93548195219,25448.3674502454
"056x023",9582.95246461642,25448.3674502454
"056x024",9947.96944728064,25448.3674502454
"056x025",10312.9864299449,25448.3674502454
"056x026",10678.0034126091,25448.3674502454
"056x027",11043.0203952733,25448.3674502454
"056x028",11408.0373779376,25448.3674502454
"056x029",11773.0543606018,25448.3674502454
"056x030",12138.071343266,25448.3674502454
"056x031",12503.0883259302,25448.3674502454
"056x032",12868.1053085945,25448.3674502454
"056x033",13233.1222912587,25448.3674502454
"056x034",13598.1392739229,25448.3674502454
"056x035",13963.1562565871,25448.3674502454
"056x036",14328.1732392514,25448.3674502454
"056x037",14693.1902219156,25448.3674502454
"056x038",15058.2072045798,25448.3674502454
"056x039",15423.2241872441,25448.3674502454
"056x040",15788.2411699083,25448.3674502454
"056x041",16153.2581525725,25448.3674502454
"056x042",16518.2751352367,25448.3674502454
"056x043",16883.292117901,25448.3674502454
"056x044",17248.3091005652,25448.3674502454
"056x045",17613.3260832294,25448.3674502454
"056x046",17978.3430658936,25448.3674502454
"056x047",18343.3600485579,25448.3674502454
"056x048",18708.3770312221,25448.3674502454
"056x049",19073.3940138863,25448.3674502454
"056x050",19438.4109965506,25448.3674502454
"056x051",19803.4279792148,25448.3674502454
"056x052",20168.444961879,25448.3674502454
"057x000",1187.56186333919,25813.3844329096
"057x001",1552.57884600342,25813.3844329096
"057x002",1917.59582866765,25813.3844329096
"057x003",2282.61281133187,25813.3844329096
"057x004",2647.6297939961,25813.3844329096
"057x005",3012.64677666033,25813.3844329096
"057x006",3377.66375932455,25813.3844329096
"057x007",3742.68074198878,25813.3844329096
"057x008",4107.69772465301,25813.3844329096
"057x009",4472.71470731724,25813.3844329096
"057x010",4837.73168998146,25813.3844329096
"057x011",5202.74867264569,25813.3844329096
"057x012",5567.76565530992,25813.3844329096
"057x013",5932.78263797414,25813.3844329096
"057x014",6297.79962063837,25813.3844329096
"057x015",6662.8166033026,25813.3844329096
"057x016",7027.83358596683,25813.3844329096
"057x017",7392.85056863105,25813.3844329096
"057x018",7757.86755129528,25813.3844329096
"057x019",8122.88453395951,25813.3844329096
"057x020",8487.90151662374,25813.3844329096
"057x021",8852.91849928796,25813.3844329096
"057x022",9217.93548195219,25813.3844329096
"057x023",9582.95246461642,25813.3844329096
"057x024",9947.96944728064,25813.3844329096
"057x025",10312.9864299449,25813.3844329096
"057x026",10678.0034126091,25813.3844329096
"057x027",11043.0203952733,25813.3844329096
"057x028",11408.0373779376,25813.3844329096
"057x029",11773.0543606018,25813.3844329096
"057x030",12138.071343266,25813.3844329096
"057x031",12503.0883259302,25813.3844329096
"057x032",12868.1053085945,25813.3844329096
"057x033",13233.1222912587,25813.3844329096
"057x034",13598.1392739229,25813.3844329096
"057x035",13963.1562565871,25813.3844329096
"057x036",14328.1732392514,25813.3844329096
"057x037",14693.1902219156,25813.3844329096
"057x038",15058.2072045798,25813.3844329096
"057x039",15423.2241872441,25813.3844329096
"057x040",15788.2411699083,25813.3844329096
"057x041",16153.2581525725,25813.3844329096
"057x042",16518.2751352367,25813.3844329096
"057x043",16883.292117901,25813.3844329096
"057x044",17248.3091005652,25813.3844329096
"057x045",17613.3260832294,25813.3844329096
"057x046",17978.3430658936,25813.3844329096
"057x047",18343.3600485579,25813.3844329096
"057x048",18708.3770312221,25813.3844329096
"057x049",19073.3940138863,25813.3844329096
"057x050",19438.4109965506,25813.3844329096
"057x051",19803.4279792148,25813.3844329096
"057x052",20168.444961879,25813.3844329096
"058x000",1187.56186333919,26178.4014155739
"058x001",1552.57884600342,26178.4014155739
"058x002",1917.59582866765,26178.4014155739
"058x003",2282.61281133187,26178.4014155739
"058x004",2647.6297939961,26178.4014155739
"058x005",3012.64677666033,26178.4014155739
"058x006",3377.66375932455,26178.4014155739
"058x007",3742.68074198878,26178.4014155739
"058x008",4107.69772465301,26178.4014155739
"058x009",4472.71470731724,26178.4014155739
"058x010",4837.73168998146,26178.4014155739
"058x011",5202.74867264569,26178.4014155739
"058x012",5567.76565530992,26178.4014155739
"058x013",5932.78263797414,26178.4014155739
"058x014",6297.79962063837,26178.4014155739
"058x015",6662.8166033026,26178.4014155739
"058x016",7027.83358596683,26178.4014155739
"058x017",7392.85056863105,26178.4014155739
"058x018",7757.86755129528,26178.4014155739
"058x019",8122.88453395951,26178.4014155739
"058x020",8487.90151662374,26178.4014155739
"058x021",8852.91849928796,26178.4014155739
"058x022",9217.93548195219,26178.4014155739
"058x023",9582.95246461642,26178.4014155739
"058x024",9947.96944728064,26178.4014155739
"058x025",10312.9864299449,26178.4014155739
"058x026",10678.0034126091,26178.4014155739
"058x027",11043.0203952733,26178.4014155739
"058x028",11408.0373779376,26178.4014155739
"058x029",11773.0543606018,26178.4014155739
"058x030",12138.071343266,26178.4014155739
"058x031",12503.0883259302,26178.4014155739
"058x032",12868.1053085945,26178.4014155739
"058x033",13233.1222912587,26178.4014155739
"058x034",13598.1392739229,26178.4014155739
"058x035",13963.1562565871,26178.4014155739
"058x036",14328.1732392514,26178.4014155739
"058x037",14693.1902219156,26178.4014155739
"058x038",15058.2072045798,26178.4014155739
"058x039",15423.2241872441,26178.4014155739
"058x040",15788.2411699083,26178.4014155739
"058x041",16153.2581525725,26178.4014155739
"058x042",16518.2751352367,26178.4014155739
"058x043",16883.292117901,26178.4014155739
"058x044",17248.3091005652,26178.4014155739
"058x045",17613.3260832294,26178.4014155739
"058x046",17978.3430658936,26178.4014155739
"058x047",18343.3600485579,26178.4014155739
"058x048",18708.3770312221,26178.4014155739
"058x049",19073.3940138863,26178.4014155739
"058x050",19438.4109965506,26178.4014155739
"058x051",19803.4279792148,26178.4014155739
"058x052",20168.444961879,26178.4014155739
"059x000",1187.56186333919,26543.4183982381
"059x001",1552.57884600342,26543.4183982381
"059x002",1917.59582866765,26543.4183982381
"059x003",2282.61281133187,26543.4183982381
"059x004",2647.6297939961,26543.4183982381
"059x005",3012.64677666033,26543.4183982381
"059x006",3377.66375932455,26543.4183982381
"059x007",3742.68074198878,26543.4183982381
"059x008",4107.69772465301,26543.4183982381
"059x009",4472.71470731724,26543.4183982381
"059x010",4837.73168998146,26543.4183982381
"059x011",5202.74867264569,26543.4183982381
"059x012",5567.76565530992,26543.4183982381
"059x013",5932.78263797414,26543.4183982381
"059x014",6297.79962063837,26543.4183982381
"059x015",6662.8166033026,26543.4183982381
"059x016",7027.83358596683,26543.4183982381
"059x017",7392.85056863105,26543.4183982381
"059x018",7757.86755129528,26543.4183982381
"059x019",8122.88453395951,26543.4183982381
"059x020",8487.90151662374,26543.4183982381
"059x021",8852.91849928796,26543.4183982381
"059x022",9217.93548195219,26543.4183982381
"059x023",9582.95246461642,26543.4183982381
"059x024",9947.96944728064,26543.4183982381
"059x025",10312.9864299449,26543.4183982381
"059x026",10678.0034126091,26543.4183982381
"059x027",11043.0203952733,26543.4183982381
"059x028",11408.0373779376,26543.4183982381
"059x029",11773.0543606018,26543.4183982381
"059x030",12138.071343266,26543.4183982381
"059x031",12503.0883259302,26543.4183982381
"059x032",12868.1053085945,26543.4183982381
"059x033",13233.1222912587,26543.4183982381
"059x034",13598.1392739229,26543.4183982381
"059x035",13963.1562565871,26543.4183982381
"059x036",14328.1732392514,26543.4183982381
"059x037",14693.1902219156,26543.4183982381
"059x038",15058.2072045798,26543.4183982381
"059x039",15423.2241872441,26543.4183982381
"059x040",15788.2411699083,26543.4183982381
"059x041",16153.2581525725,26543.4183982381
"059x042",16518.2751352367,26543.4183982381
"059x043",16883.292117901,26543.4183982381
"059x044",17248.3091005652,26543.4183982381
"059x045",17613.3260832294,26543.4183982381
"059x046",17978.3430658936,26543.4183982381
"059x047",18343.3600485579,26543.4183982381
"059x048",18708.3770312221,26543.4183982381
"059x049",19073.3940138863,26543.4183982381
"059x050",19438.4109965506,26543.4183982381
"059x051",19803.4279792148,26543.4183982381
"059x052",20168.444961879,26543.4183982381
"060x000",1187.56186333919,26908.4353809023
"060x001",1552.57884600342,26908.4353809023
"060x002",1917.59582866765,26908.4353809023
"060x003",2282.61281133187,26908.4353809023
"060x004",2647.6297939961,26908.4353809023
"060x005",3012.64677666033,26908.4353809023
"060x006",3377.66375932455,26908.4353809023
"060x007",3742.68074198878,26908.4353809023
"060x008",4107.69772465301,26908.4353809023
"060x009",4472.71470731724,26908.4353809023
"060x010",4837.73168998146,26908.4353809023
"060x011",5202.74867264569,26908.4353809023
"060x012",5567.76565530992,26908.4353809023
"060x013",5932.78263797414,26908.4353809023
"060x014",6297.79962063837,26908.4353809023
"060x015",6662.8166033026,26908.4353809023
"060x016",7027.83358596683,26908.4353809023
"060x017",7392.85056863105,26908.4353809023
"060x018",7757.86755129528,26908.4353809023
"060x019",8122.88453395951,26908.4353809023
"060x020",8487.90151662374,26908.4353809023
"060x021",8852.91849928796,26908.4353809023
"060x022",9217.93548195219,26908.4353809023
"060x023",9582.95246461642,26908.4353809023
"060x024",9947.96944728064,26908.4353809023
"060x025",10312.9864299449,26908.4353809023
"060x026",10678.0034126091,26908.4353809023
"060x027",11043.0203952733,26908.4353809023
"060x028",11408.0373779376,26908.4353809023
"060x029",11773.0543606018,26908.4353809023
"060x030",12138.071343266,26908.4353809023
"060x031",12503.0883259302,26908.4353809023
"060x032",12868.1053085945,26908.4353809023
"060x033",13233.1222912587,26908.4353809023
"060x034",13598.1392739229,26908.4353809023
"060x035",13963.1562565871,26908.4353809023
"060x036",14328.1732392514,26908.4353809023
"060x037",14693.1902219156,26908.4353809023
"060x038",15058.2072045798,26908.4353809023
"060x039",15423.2241872441,26908.4353809023
"060x040",15788.2411699083,26908.4353809023
"060x041",16153.2581525725,26908.4353809023
"060x042",16518.2751352367,26908.4353809023
"060x043",16883.292117901,26908.4353809023
"060x044",17248.3091005652,26908.4353809023
"060x045",17613.3260832294,26908.4353809023
"060x046",17978.3430658936,26908.4353809023
"060x047",18343.3600485579,26908.4353809023
"060x048",18708.3770312221,26908.4353809023
"060x049",19073.3940138863,26908.4353809023
"060x050",19438.4109965506,26908.4353809023
"060x051",19803.4279792148,26908.4353809023
"060x052",20168.444961879,26908.4353809023
"061x000",1187.56186333919,27273.4523635666
"061x001",1552.57884600342,27273.4523635666
"061x002",1917.59582866765,27273.4523635666
"061x003",2282.61281133187,27273.4523635666
"061x004",2647.6297939961,27273.4523635666
"061x005",3012.64677666033,27273.4523635666
"061x006",3377.66375932455,27273.4523635666
"061x007",3742.68074198878,27273.4523635666
"061x008",4107.69772465301,27273.4523635666
"061x009",4472.71470731724,27273.4523635666
"061x010",4837.73168998146,27273.4523635666
"061x011",5202.74867264569,27273.4523635666
"061x012",5567.76565530992,27273.4523635666
"061x013",5932.78263797414,27273.4523635666
"061x014",6297.79962063837,27273.4523635666
"061x015",6662.8166033026,27273.4523635666
"061x016",7027.83358596683,27273.4523635666
"061x017",7392.85056863105,27273.4523635666
"061x018",7757.86755129528,27273.4523635666
"061x019",8122.88453395951,27273.4523635666
"061x020",8487.90151662374,27273.4523635666
"061x021",8852.91849928796,27273.4523635666
"061x022",9217.93548195219,27273.4523635666
"061x023",9582.95246461642,27273.4523635666
"061x024",9947.96944728064,27273.4523635666
"061x025",10312.9864299449,27273.4523635666
"061x026",10678.0034126091,27273.4523635666
"061x027",11043.0203952733,27273.4523635666
"061x028",11408.0373779376,27273.4523635666
"061x029",11773.0543606018,27273.4523635666
"061x030",12138.071343266,27273.4523635666
"061x031",12503.0883259302,27273.4523635666
"061x032",12868.1053085945,27273.4523635666
"061x033",13233.1222912587,27273.4523635666
"061x034",13598.1392739229,27273.4523635666
"061x035",13963.1562565871,27273.4523635666
"061x036",14328.1732392514,27273.4523635666
"061x037",14693.1902219156,27273.4523635666
"061x038",15058.2072045798,27273.4523635666
"061x039",15423.2241872441,27273.4523635666
"061x040",15788.2411699083,27273.4523635666
"061x041",16153.2581525725,27273.4523635666
"061x042",16518.2751352367,27273.4523635666
"061x043",16883.292117901,27273.4523635666
"061x044",17248.3091005652,27273.4523635666
"061x045",17613.3260832294,27273.4523635666
"061x046",17978.3430658936,27273.4523635666
"061x047",18343.3600485579,27273.4523635666
"061x048",18708.3770312221,27273.4523635666
"061x049",19073.3940138863,27273.4523635666
"061x050",19438.4109965506,27273.4523635666
"061x051",19803.4279792148,27273.4523635666
"061x052",20168.444961879,27273.4523635666
"062x000",1187.56186333919,27638.4693462308
"062x001",1552.57884600342,27638.4693462308
"062x002",1917.59582866765,27638.4693462308
"062x003",2282.61281133187,27638.4693462308
"062x004",2647.6297939961,27638.4693462308
"062x005",3012.64677666033,27638.4693462308
"062x006",3377.66375932455,27638.4693462308
"062x007",3742.68074198878,27638.4693462308
"062x008",4107.69772465301,27638.4693462308
"062x009",4472.71470731724,27638.4693462308
"062x010",4837.73168998146,27638.4693462308
"062x011",5202.74867264569,27638.4693462308
"062x012",5567.76565530992,27638.4693462308
"062x013",5932.78263797414,27638.4693462308
"062x014",6297.79962063837,27638.4693462308
"062x015",6662.8166033026,27638.4693462308
"062x016",7027.83358596683,27638.4693462308
"062x017",7392.85056863105,27638.4693462308
"062x018",7757.86755129528,27638.4693462308
"062x019",8122.88453395951,27638.4693462308
"062x020",8487.90151662374,27638.4693462308
"062x021",8852.91849928796,27638.4693462308
"062x022",9217.93548195219,27638.4693462308
"062x023",9582.95246461642,27638.4693462308
"062x024",9947.96944728064,27638.4693462308
"062x025",10312.9864299449,27638.4693462308
"062x026",10678.0034126091,27638.4693462308
"062x027",11043.0203952733,27638.4693462308
"062x028",11408.0373779376,27638.4693462308
"062x029",11773.0543606018,27638.4693462308
"062x030",12138.071343266,27638.4693462308
"062x031",12503.0883259302,27638.4693462308
"062x032",12868.1053085945,27638.4693462308
"062x033",13233.1222912587,27638.4693462308
"062x034",13598.1392739229,27638.4693462308
"062x035",13963.1562565871,27638.4693462308
"062x036",14328.1732392514,27638.4693462308
"062x037",14693.1902219156,27638.4693462308
"062x038",15058.2072045798,27638.4693462308
"062x039",15423.2241872441,27638.4693462308
"062x040",15788.2411699083,27638.4693462308
"062x041",16153.2581525725,27638.4693462308
"062x042",16518.2751352367,27638.4693462308
"062x043",16883.292117901,27638.4693462308
"062x044",17248.3091005652,27638.4693462308
"062x045",17613.3260832294,27638.4693462308
"062x046",17978.3430658936,27638.4693462308
"062x047",18343.3600485579,27638.4693462308
"062x048",18708.3770312221,27638.4693462308
"062x049",19073.3940138863,27638.4693462308
"062x050",19438.4109965506,27638.4693462308
"062x051",19803.4279792148,27638.4693462308
"062x052",20168.444961879,27638.4693462308
"063x000",1187.56186333919,28003.486328895
"063x001",1552.57884600342,28003.486328895
"063x002",1917.59582866765,28003.486328895
"063x003",2282.61281133187,28003.486328895
"063x004",2647.6297939961,28003.486328895
"063x005",3012.64677666033,28003.486328895
"063x006",3377.66375932455,28003.486328895
"063x007",3742.68074198878,28003.486328895
"063x008",4107.69772465301,28003.486328895
